folder_name,year,arbitration_id,doc_name,match_method
1998_pey_casado_and_allende_foundation_v_chile_annex_1_claimant_s_letter_to_the_secretary_general,1998,1998_pey_casado_and_allende_foundation_v_chile,annex_1_claimant_s_letter_to_the_secretary_general,metadata
1998_pey_casado_and_allende_foundation_v_chile_annex_1_claimant_s_observations_to_chile_s_petition_to_stay_enforcement_of_the_award_french,1998,1998_pey_casado_and_allende_foundation_v_chile,annex_1_claimant_s_observations_to_chile_s_petition_to_stay_enforcement_of_the_award_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_annex_1_to_claimant_s_letter_to_icsid_regarding_constitution_of_new_tribunal_french,1998,1998_pey_casado_and_allende_foundation_v_chile,annex_1_to_claimant_s_letter_to_icsid_regarding_constitution_of_new_tribunal_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_annex_2_claimant_s_letter_to_the_secretary_general,1998,1998_pey_casado_and_allende_foundation_v_chile,annex_2_claimant_s_letter_to_the_secretary_general,metadata
1998_pey_casado_and_allende_foundation_v_chile_annex_2_claimant_s_observations_to_chile_s_petition_to_stay_enforcement_of_the_award_spanish,1998,1998_pey_casado_and_allende_foundation_v_chile,annex_2_claimant_s_observations_to_chile_s_petition_to_stay_enforcement_of_the_award_spanish,metadata
1998_pey_casado_and_allende_foundation_v_chile_annex_2_to_claimant_s_letter_to_icsid_regarding_constitution_of_new_tribunal_french,1998,1998_pey_casado_and_allende_foundation_v_chile,annex_2_to_claimant_s_letter_to_icsid_regarding_constitution_of_new_tribunal_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_annex_3_claimant_s_letter_to_the_secretary_general,1998,1998_pey_casado_and_allende_foundation_v_chile,annex_3_claimant_s_letter_to_the_secretary_general,metadata
1998_pey_casado_and_allende_foundation_v_chile_annex_4_claimant_s_letter_to_the_secretary_general,1998,1998_pey_casado_and_allende_foundation_v_chile,annex_4_claimant_s_letter_to_the_secretary_general,metadata
1998_pey_casado_and_allende_foundation_v_chile_annulment_proceeding_transcript_french,1998,1998_pey_casado_and_allende_foundation_v_chile,annulment_proceeding_transcript_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_application_for_enforcement,1998,1998_pey_casado_and_allende_foundation_v_chile,application_for_enforcement,metadata
1998_pey_casado_and_allende_foundation_v_chile_application_for_revision_french,1998,1998_pey_casado_and_allende_foundation_v_chile,application_for_revision_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_award_french,1998,1998_pey_casado_and_allende_foundation_v_chile,award_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimant_s_letter_to_icsid_regarding_constitution_of_new_tribunal_french,1998,1998_pey_casado_and_allende_foundation_v_chile,claimant_s_letter_to_icsid_regarding_constitution_of_new_tribunal_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimant_s_letter_to_the_secretary_general_french,1998,1998_pey_casado_and_allende_foundation_v_chile,claimant_s_letter_to_the_secretary_general_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimant_s_observations_to_chile_s_petition_to_stay_enforcement_of_the_award_french,1998,1998_pey_casado_and_allende_foundation_v_chile,claimant_s_observations_to_chile_s_petition_to_stay_enforcement_of_the_award_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimant_s_reply_spanish,1998,1998_pey_casado_and_allende_foundation_v_chile,claimant_s_reply_spanish,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimant_s_submissions_on_constitution_of_arbitral_tribunal_french,1998,1998_pey_casado_and_allende_foundation_v_chile,claimant_s_submissions_on_constitution_of_arbitral_tribunal_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimants_ask_the_general_secretary_of_icsid_to_appoint_a_qualified_new_arbitrator,1998,1998_pey_casado_and_allende_foundation_v_chile,claimants_ask_the_general_secretary_of_icsid_to_appoint_a_qualified_new_arbitrator,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimants_disclosure_request_from_arbitrators_v_v_veeder_and_franklin_berman_french,1998,1998_pey_casado_and_allende_foundation_v_chile,claimants_disclosure_request_from_arbitrators_v_v_veeder_and_franklin_berman_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimants_letter_regarding_the_absence_of_franklin_berman_from_participating_in_the_disqualification_decision,1998,1998_pey_casado_and_allende_foundation_v_chile,claimants_letter_regarding_the_absence_of_franklin_berman_from_participating_in_the_disqualification_decision,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimants_letter_to_icsid_re_acknowledging_the_receipt_of_the_order_and_consent_to_the_publication_of_case_documents_french,1998,1998_pey_casado_and_allende_foundation_v_chile,claimants_letter_to_icsid_re_acknowledging_the_receipt_of_the_order_and_consent_to_the_publication_of_case_documents_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimants_letter_to_icsid_re_discontinuance_of_the_proceeding_french,1998,1998_pey_casado_and_allende_foundation_v_chile,claimants_letter_to_icsid_re_discontinuance_of_the_proceeding_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimants_letter_to_icsid_re_respondent_s_relationship_with_members_of_the_essex_court_chamber_french,1998,1998_pey_casado_and_allende_foundation_v_chile,claimants_letter_to_icsid_re_respondent_s_relationship_with_members_of_the_essex_court_chamber_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimants_letter_to_the_chairman_of_the_administrative_council_of_icsid,1998,1998_pey_casado_and_allende_foundation_v_chile,claimants_letter_to_the_chairman_of_the_administrative_council_of_icsid,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimants_memorial_concerning_the_annulment_of_the_award_of_13_september_2016_english,1998,1998_pey_casado_and_allende_foundation_v_chile,claimants_memorial_concerning_the_annulment_of_the_award_of_13_september_2016_english,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimants_memorial_on_quantum_french,1998,1998_pey_casado_and_allende_foundation_v_chile,claimants_memorial_on_quantum_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimants_objections_to_the_manner_of_appointment_of_chile_s_arbitrator_french,1998,1998_pey_casado_and_allende_foundation_v_chile,claimants_objections_to_the_manner_of_appointment_of_chile_s_arbitrator_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimants_observations_on_chile_s_explanations_about_the_proposal_for_disqualification_of_arbitrators_berman_and_veeder_french,1998,1998_pey_casado_and_allende_foundation_v_chile,claimants_observations_on_chile_s_explanations_about_the_proposal_for_disqualification_of_arbitrators_berman_and_veeder_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimants_observations_on_chile_s_request_for_clarification_of_the_decision_of_15_march_2018_french,1998,1998_pey_casado_and_allende_foundation_v_chile,claimants_observations_on_chile_s_request_for_clarification_of_the_decision_of_15_march_2018_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimants_observations_on_the_explanations_of_arbitrators_franklin_berman_and_v_v_veeder_and_the_government_of_chile_french,1998,1998_pey_casado_and_allende_foundation_v_chile,claimants_observations_on_the_explanations_of_arbitrators_franklin_berman_and_v_v_veeder_and_the_government_of_chile_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimants_observations_on_the_explanations_of_v_v_veeder_and_on_the_silence_of_franklin_berman_spanish,1998,1998_pey_casado_and_allende_foundation_v_chile,claimants_observations_on_the_explanations_of_v_v_veeder_and_on_the_silence_of_franklin_berman_spanish,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimants_proposal_and_reasons_for_disqualification_of_the_arbitrator_franklin_berman_rectification_proceeding_french,1998,1998_pey_casado_and_allende_foundation_v_chile,claimants_proposal_and_reasons_for_disqualification_of_the_arbitrator_franklin_berman_rectification_proceeding_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimants_rejoinder_to_the_respondent_s_counter_memorial_second_annulment_proceeding_english_translation,1998,1998_pey_casado_and_allende_foundation_v_chile,claimants_rejoinder_to_the_respondent_s_counter_memorial_second_annulment_proceeding_english_translation,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimants_reply_application_for_revision_french,1998,1998_pey_casado_and_allende_foundation_v_chile,claimants_reply_application_for_revision_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimants_request_for_disqualification_of_franklin_berman_to_decide_on_the_challenge_of_v_v_veeder_french,1998,1998_pey_casado_and_allende_foundation_v_chile,claimants_request_for_disqualification_of_franklin_berman_to_decide_on_the_challenge_of_v_v_veeder_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimants_request_for_disqualification_of_the_arbitrator_mr_v_v_veeder_french,1998,1998_pey_casado_and_allende_foundation_v_chile,claimants_request_for_disqualification_of_the_arbitrator_mr_v_v_veeder_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimants_request_for_document_production_re_payments_made_by_the_government_of_chile_to_members_of_essex_court_chambers_french,1998,1998_pey_casado_and_allende_foundation_v_chile,claimants_request_for_document_production_re_payments_made_by_the_government_of_chile_to_members_of_essex_court_chambers_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimants_request_for_in_camera_examination_of_icsid_documents_known_to_respondent_s_counsel_and_the_arbitrator_veeder_french,1998,1998_pey_casado_and_allende_foundation_v_chile,claimants_request_for_in_camera_examination_of_icsid_documents_known_to_respondent_s_counsel_and_the_arbitrator_veeder_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimants_request_for_termination_of_the_interpretation_proceeding_french,1998,1998_pey_casado_and_allende_foundation_v_chile,claimants_request_for_termination_of_the_interpretation_proceeding_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimants_request_for_termination_of_the_rectification_proceeding_french,1998,1998_pey_casado_and_allende_foundation_v_chile,claimants_request_for_termination_of_the_rectification_proceeding_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimants_request_for_the_annulment_of_the_award_of_13_september_2016_french,1998,1998_pey_casado_and_allende_foundation_v_chile,claimants_request_for_the_annulment_of_the_award_of_13_september_2016_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimants_request_for_the_disclosure_of_information_by_chile_french,1998,1998_pey_casado_and_allende_foundation_v_chile,claimants_request_for_the_disclosure_of_information_by_chile_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimants_request_for_the_interpretation_of_the_award_of_8_may_2008_french,1998,1998_pey_casado_and_allende_foundation_v_chile,claimants_request_for_the_interpretation_of_the_award_of_8_may_2008_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimants_request_to_chile_for_full_disclosure_of_its_relationship_with_members_of_the_essex_court_chamber_french,1998,1998_pey_casado_and_allende_foundation_v_chile,claimants_request_to_chile_for_full_disclosure_of_its_relationship_with_members_of_the_essex_court_chamber_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimants_response_to_chile_s_plea_to_decline_jurisdiction_enforcement_proceedings_before_the_madrid_court_of_first_instance,1998,1998_pey_casado_and_allende_foundation_v_chile,claimants_response_to_chile_s_plea_to_decline_jurisdiction_enforcement_proceedings_before_the_madrid_court_of_first_instance,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimants_response_to_the_application_for_annulment_of_the_award_french,1998,1998_pey_casado_and_allende_foundation_v_chile,claimants_response_to_the_application_for_annulment_of_the_award_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimants_submission_on_the_conflict_of_interest_between_arbitrators_berman_and_veeder_and_chile_2nd_annulment_proceeding,1998,1998_pey_casado_and_allende_foundation_v_chile,claimants_submission_on_the_conflict_of_interest_between_arbitrators_berman_and_veeder_and_chile_2nd_annulment_proceeding,metadata
1998_pey_casado_and_allende_foundation_v_chile_claimants_submission_to_the_madrid_court_regarding_judgment_of_the_chilean_supreme_court_spanish,1998,1998_pey_casado_and_allende_foundation_v_chile,claimants_submission_to_the_madrid_court_regarding_judgment_of_the_chilean_supreme_court_spanish,metadata
1998_pey_casado_and_allende_foundation_v_chile_comments_on_the_proposed_disqualification_of_philippe_sands_french,1998,1998_pey_casado_and_allende_foundation_v_chile,comments_on_the_proposed_disqualification_of_philippe_sands_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_concurring_opinion_of_nicolas_angelet_english,1998,1998_pey_casado_and_allende_foundation_v_chile,concurring_opinion_of_nicolas_angelet_english,metadata
1998_pey_casado_and_allende_foundation_v_chile_cover_letter_order_of_the_secretary_general_taking_note_of_the_discontinuance_of_the_proceeding_english,1998,1998_pey_casado_and_allende_foundation_v_chile,cover_letter_order_of_the_secretary_general_taking_note_of_the_discontinuance_of_the_proceeding_english,metadata
1998_pey_casado_and_allende_foundation_v_chile_decision_of_spanish_court_on_execution_of_award_spanish,1998,1998_pey_casado_and_allende_foundation_v_chile,decision_of_spanish_court_on_execution_of_award_spanish,metadata
1998_pey_casado_and_allende_foundation_v_chile_decision_of_the_chairman_of_the_icsid_administrative_council_on_the_disqualification_of_prof_lalive_and_judge_bedjaoui_spanis,1998,1998_pey_casado_and_allende_foundation_v_chile,decision_of_the_chairman_of_the_icsid_administrative_council_on_the_disqualification_of_prof_lalive_and_judge_bedjaoui_spanis,metadata
1998_pey_casado_and_allende_foundation_v_chile_decision_on_admissibility_of_the_application_for_annulment_french,1998,1998_pey_casado_and_allende_foundation_v_chile,decision_on_admissibility_of_the_application_for_annulment_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_decision_on_annulment_english,1998,1998_pey_casado_and_allende_foundation_v_chile,decision_on_annulment_english,metadata
1998_pey_casado_and_allende_foundation_v_chile_decision_on_arbitration_expenses_french,1998,1998_pey_casado_and_allende_foundation_v_chile,decision_on_arbitration_expenses_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_decision_on_chile_s_request_for_a_stay_of_enforcement_of_the_unannulled_portion_of_the_award_english,1998,1998_pey_casado_and_allende_foundation_v_chile,decision_on_chile_s_request_for_a_stay_of_enforcement_of_the_unannulled_portion_of_the_award_english,metadata
1998_pey_casado_and_allende_foundation_v_chile_decision_on_jurisdiction,1998,1998_pey_casado_and_allende_foundation_v_chile,decision_on_jurisdiction,metadata
1998_pey_casado_and_allende_foundation_v_chile_decision_on_provisional_measures_spanish,1998,1998_pey_casado_and_allende_foundation_v_chile,decision_on_provisional_measures_spanish,metadata
1998_pey_casado_and_allende_foundation_v_chile_decision_on_rectification_of_the_award_english,1998,1998_pey_casado_and_allende_foundation_v_chile,decision_on_rectification_of_the_award_english,metadata
1998_pey_casado_and_allende_foundation_v_chile_decision_on_revision_french,1998,1998_pey_casado_and_allende_foundation_v_chile,decision_on_revision_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_decision_on_stay_of_enforcement_of_the_award_french,1998,1998_pey_casado_and_allende_foundation_v_chile,decision_on_stay_of_enforcement_of_the_award_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_decision_on_the_application_for_annulment_of_the_republic_of_chile_french,1998,1998_pey_casado_and_allende_foundation_v_chile,decision_on_the_application_for_annulment_of_the_republic_of_chile_french,metadata
1998_pey_casado_and_allende_foundation_v_chile_decision_on_the_proposal_to_disqualify_mr_v_v_veeder_and_sir_franklin_berman_qc_english,1998,1998_pey_casado_and_allende_foundation_v_chile,decision_on_the_proposal_to_disqualify_mr_v_v_veeder_and_sir_franklin_berman_qc_english,metadata
1998_pey_casado_and_allende_foundation_v_chile_decision_on_the_proposal_to_disqualify_sir_franklin_berman_qc_and_mr_v_v_veeder_qc_french,1998,1998_pey_casado_and_allende_foundation_v_chile,decision_on_the_proposal_to_disqualify_sir_franklin_berman_qc_and_mr_v_v_veeder_qc_french,metadata
